RFSS,Site Dec,Site Hex,Site NAC,Description,County Name,Lat,Lon,Range,Frequencies
1,208,D0,B0C,"DOC Milwaukee","Milwaukee",43.0389025,-87.9064736,10,851.362500,851.900000c,852.400000c,852.925000,853.425000
1,209,D1,B0C,"DOC New Lisbon","Juneau",43.8807977658,-90.132756410582,10,773.081250c,773.531250c,773.831250c,774.281250c,774.581250c
1,210,D2,B0C,"DOC Oakhill","Dane",42.960029892737744,-89.3952469168623,10,773.081250c,773.331250c,774.281250c,774.531250c,774.781250c
1,211,D3,,"DOC Oshkosh","Winnebago",44.06975325755,-88.562678471049,15,770.168750c,770.418750c,770.693750c,773.056250c,774.056250c
1,212,D4,,"DOC Prairie du Chien","Crawford",43.03388822462,-91.140385271149,10,773.081250c,773.543750,773.831250,774.293750c,774.581250c
1,213,D5,B0C,"DOC Sturtevant","Racine",42.712923594045,-87.898818179738,20,773.031250,773.281250,773.531250,773.781250c,774.031250c
1,214,D6,,"DOC Redgranite","Waushara",44.0419238,-89.0984504,10,859.937500c,858.937500c,856.937500,856.137500
1,215,D7,B0C,"DOC Racine","Racine",42.7261309,-87.7828523,15,851.375000c,851.875000c,852.375000,852.875000c,853.375000
1,216,D8,B0C,"DOC Stanley","Chippewa",44.9599657,-90.9370846,12,851.437500c,851.937500c,852.437500,852.937500
1,217,D9,,"DOC Taycheedah","Fond Du Lac",43.8088785,-88.3951057,20,773.031250c,773.531250,773.781250,774.031250
1,218,DA,B0C,"DOC Waupun","Dodge",43.631418854139,-88.734883116995,20,851.375000c,851.875000,852.375000c,852.875000c,853.375000,853.875000,854.962500
1,219,DB,,"DOC Boscobel","Grant",43.1344289,-90.7054045,10,851.487500c,851.987500c,852.487500,852.987500,853.487500
1,220,DC,B0C,"DHS Union Grove","Racine",42.688074,-88.0514731,10,856.137500,856.937500,858.937500c,859.937500c
1,221,DD,B0C,"DHS Madison Mendota","Dane",43.134574435542,-89.401251979871,20,856.137500c,856.937500,858.937500c,859.937500
1,222,DE,B0C,"DHS Sand Ridge","Juneau",43.7971946,-90.0773495,10,856.137500,856.937500,858.937500c,859.937500c
1,223,DF,B0C,"DHS Winnebago","Winnebago",44.075,-88.518,10,851.475000c,851.925000c,852.425000c,852.925000c,853.425000
1,241,F1,B03,"Milwaukee 800","Milwaukee",43.079353891435,-87.882682800293,10,851.475000c,851.925000c,852.425000c,853.362500,853.862500c
1,242,F2,B00,"Bayside 800","Milwaukee",43.1805646,-87.9006421,20,852.362500c,852.862500,853.400000c,855.212500c,859.737500c
1,243,F3,B01,"Greenfield 800","Milwaukee",42.9614039,-88.0125865,10,853.475000c,853.975000c,856.462500,855.362500c,857.987500
1,244,F4,B02,"Madison 800","Dane",43.0730517,-89.4012302,12,851.475000c,851.925000c,852.425000c,853.362500
1,245,F5,B04,"Chilton 800","Calumet",44.02914,-88.28658,15,851.487500c,851.987500c,852.487500c,852.987500c
1,246,F6,B02,"Germantown 700","Washington",43.205999859754,-88.167297363281,20,773.068750c,773.318750,774.068750c,774.318750,774.568750
1,247,F7,B0D,"Bay City 700","Pierce",44.7321897,-92.434124,20,773.068750c,773.318750c,774.068750c,774.318750c,774.568750c
